Ano,Mês,Receita,Valor
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 529.71
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 02/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 9936.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 464251.17
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 10116.34
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 147026.03
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 19614.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 339.66
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27186.66
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 2427.96
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 9758.14
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 03/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 11808.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 309723.26
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 3275.14
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 108.95
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 18393.55
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27575.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1400.53
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 543.77
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 04/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 11088.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 299741.99
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 3139.59
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 418.22
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 16715.84
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 217.04
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27546.47
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 945.97
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 808.64
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 05/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 5760.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 241267.83
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 5803.37
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 97.64
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 16653.53
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 2.78
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 52574.01
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 2236.16
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 1648.64
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 06/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 07/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 08/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 5184.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 275521.78
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2598.07
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 915.46
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 19587.54
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27767.12
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 919.67
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 476.70
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 09/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 13968.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 376410.38
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 3008.89
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 60.33
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 23001.98
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 8.32
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28392.96
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1077.34
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 867.23
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 10/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 7113.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 258707.08
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2781.18
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 6365.70
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 19785.12
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 33.39
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27863.47
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 867.13
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 829.43
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 11/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 3200.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 348882.44
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2737.31
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 1136.57
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 13184.11
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27998.24
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 3694.52
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 376.13
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 12/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 3600.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 216926.68
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 5216.52
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 339.95
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 25921.82
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 54170.43
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 2564.63
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 931.40
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 13/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 14/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 15/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 2000000.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 5040.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 214302.56
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2167.03
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 88.71
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 14404.97
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29491.13
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1660.70
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 272.02
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 16/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 12096.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 409816.02
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 156097.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 2070.15
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 21364.04
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29400.29
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 3652.47
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 723.43
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 17/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 4464.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 297041.02
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2131.09
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 102.43
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 20517.40
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 39.23
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29219.50
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 814.57
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 133.80
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 18/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 10032.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 218109.16
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2457.55
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 71.82
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 643598.29
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 465.55
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28648.58
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1550.31
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 593.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 19/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 3200.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 202342.66
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 7156.80
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 396.67
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 11664.57
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 665.33
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 53572.64
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1043.18
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 785.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 20/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 21/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 22/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 11577.60
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 238399.38
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2147.94
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 297.18
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 19244.85
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 157.35
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28166.42
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1236.70
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 909.38
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 23/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 8784.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 343269.49
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2320.35
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 36995.41
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 27763.71
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28540.01
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE TAXI, 1487.26
receitas_emdec_2014.csv,receitas_setembro_2014.csv,VISTORIA DE VEÍCULOS, 654.99
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Dia: 24/09/2014,
receitas_emdec_2014.csv,receitas_setembro_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_setembro_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_setembro_2014.csv,ESTACIONAMENTO ROTATIVO, 6259.20
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRÂNSITO, 344568.65
receitas_emdec_2014.csv,receitas_setembro_2014.csv,MULTAS DE TRANSPORTES, 2593.86
receitas_emdec_2014.csv,receitas_setembro_2014.csv,OUTRAS RECEITAS, 3095.70
receitas_emdec_2014.csv,receitas_setembro_2014.csv,PÁTIO DE VEÍCULOS, 22722.50
receitas_emdec_2014.csv,receitas_setembro_2014.csv,RECEITAS FINANCEIRAS, 9.94
receitas_emdec_2014.csv,receitas_setembro_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28384.40
